,nom_championnat,nom_club,nom_joueur,valeur_marchande,url_joueur
2121,Ligue 1,Paris Saint-Germain,Warren Zaïre-Emery,"35,00 mio. €",https://www.transfermarkt.fr/warren-zaire-emery/profil/spieler/810092
2122,Ligue 1,Paris Saint-Germain,Vitinha,"35,00 mio. €",https://www.transfermarkt.fr/vitinha/profil/spieler/487469
2123,Ligue 1,Paris Saint-Germain,Fabián Ruiz,"35,00 mio. €",https://www.transfermarkt.fr/fabian-ruiz/profil/spieler/350219
2124,Ligue 1,Paris Saint-Germain,Senny Mayulu,"35,00 mio. €",https://www.transfermarkt.fr/senny-mayulu/profil/spieler/903693
2125,Ligue 1,Paris Saint-Germain,Khvicha Kvaratskhelia,"35,00 mio. €",https://www.transfermarkt.fr/khvicha-kvaratskhelia/profil/spieler/502670
2126,Ligue 1,Paris Saint-Germain,Bradley Barcola,"35,00 mio. €",https://www.transfermarkt.fr/bradley-barcola/profil/spieler/708265
2127,Ligue 1,Paris Saint-Germain,Désiré Doué,"35,00 mio. €",https://www.transfermarkt.fr/desire-doue/profil/spieler/914562
2128,Ligue 1,Paris Saint-Germain,Ousmane Dembélé,"35,00 mio. €",https://www.transfermarkt.fr/ousmane-dembele/profil/spieler/288230
2129,Ligue 1,Paris Saint-Germain,Kang-in Lee,"35,00 mio. €",https://www.transfermarkt.fr/kang-in-lee/profil/spieler/557149
2130,Ligue 1,Paris Saint-Germain,Ibrahim Mbaye,"35,00 mio. €",https://www.transfermarkt.fr/ibrahim-mbaye/profil/spieler/1185888
2131,Ligue 1,Paris Saint-Germain,Gonçalo Ramos,"35,00 mio. €",https://www.transfermarkt.fr/goncalo-ramos/profil/spieler/550550
2132,Ligue 1,AS Monaco,Radoslaw Majecki,"7,00 mio. €",https://www.transfermarkt.fr/radoslaw-majecki/profil/spieler/346546
2133,Ligue 1,AS Monaco,Philipp Köhn,"7,00 mio. €",https://www.transfermarkt.fr/philipp-kohn/profil/spieler/251322
2134,Ligue 1,AS Monaco,Yann Lienard,"7,00 mio. €",https://www.transfermarkt.fr/yann-lienard/profil/spieler/745341
2135,Ligue 1,AS Monaco,Wilfried Singo,"7,00 mio. €",https://www.transfermarkt.fr/wilfried-singo/profil/spieler/648779
2136,Ligue 1,AS Monaco,Thilo Kehrer,"7,00 mio. €",https://www.transfermarkt.fr/thilo-kehrer/profil/spieler/228948
2137,Ligue 1,AS Monaco,Mohammed Salisu,"7,00 mio. €",https://www.transfermarkt.fr/mohammed-salisu/profil/spieler/563963
2138,Ligue 1,AS Monaco,Christian Mawissa,"7,00 mio. €",https://www.transfermarkt.fr/christian-mawissa/profil/spieler/1005240
2139,Ligue 1,AS Monaco,Caio Henrique,"7,00 mio. €",https://www.transfermarkt.fr/caio-henrique/profil/spieler/420064
2140,Ligue 1,AS Monaco,Kassoum Ouattara,"7,00 mio. €",https://www.transfermarkt.fr/kassoum-ouattara/profil/spieler/947360
2141,Ligue 1,AS Monaco,Vanderson,"7,00 mio. €",https://www.transfermarkt.fr/vanderson/profil/spieler/789082
2142,Ligue 1,AS Monaco,Jordan Teze,"7,00 mio. €",https://www.transfermarkt.fr/jordan-teze/profil/spieler/364245
2143,Ligue 1,AS Monaco,Denis Zakaria,"7,00 mio. €",https://www.transfermarkt.fr/denis-zakaria/profil/spieler/334526
2144,Ligue 1,AS Monaco,Soungoutou Magassa,"7,00 mio. €",https://www.transfermarkt.fr/soungoutou-magassa/profil/spieler/745181
2145,Ligue 1,AS Monaco,Moatasem Al-Musrati,"7,00 mio. €",https://www.transfermarkt.fr/moatasem-al-musrati/profil/spieler/377641
2146,Ligue 1,AS Monaco,Lamine Camara,"7,00 mio. €",https://www.transfermarkt.fr/lamine-camara/profil/spieler/918969
2147,Ligue 1,AS Monaco,Edan Diop,"7,00 mio. €",https://www.transfermarkt.fr/edan-diop/profil/spieler/745178
2148,Ligue 1,AS Monaco,Aleksandr Golovin,"7,00 mio. €",https://www.transfermarkt.fr/aleksandr-golovin/profil/spieler/263918
2149,Ligue 1,AS Monaco,Eliesse Ben Seghir,"7,00 mio. €",https://www.transfermarkt.fr/eliesse-ben-seghir/profil/spieler/810895
2150,Ligue 1,AS Monaco,Takumi Minamino,"7,00 mio. €",https://www.transfermarkt.fr/takumi-minamino/profil/spieler/165793
2151,Ligue 1,AS Monaco,Maghnes Akliouche,"7,00 mio. €",https://www.transfermarkt.fr/maghnes-akliouche/profil/spieler/745200
2152,Ligue 1,AS Monaco,Krépin Diatta,"7,00 mio. €",https://www.transfermarkt.fr/krepin-diatta/profil/spieler/490426
2153,Ligue 1,AS Monaco,Folarin Balogun,"7,00 mio. €",https://www.transfermarkt.fr/folarin-balogun/profil/spieler/503770
2154,Ligue 1,AS Monaco,George Ilenikhena,"7,00 mio. €",https://www.transfermarkt.fr/george-ilenikhena/profil/spieler/1004834
2155,Ligue 1,AS Monaco,Mika Biereth,"7,00 mio. €",https://www.transfermarkt.fr/mika-biereth/profil/spieler/565821
2156,Ligue 1,AS Monaco,Breel Embolo,"7,00 mio. €",https://www.transfermarkt.fr/breel-embolo/profil/spieler/237662
2157,Ligue 1,LOSC Lille,Lucas Chevalier,"30,00 mio. €",https://www.transfermarkt.fr/lucas-chevalier/profil/spieler/463600
2158,Ligue 1,LOSC Lille,Vito Mannone,"30,00 mio. €",https://www.transfermarkt.fr/vito-mannone/profil/spieler/33781
2159,Ligue 1,LOSC Lille,Marc-Aurèle Caillard,"30,00 mio. €",https://www.transfermarkt.fr/marc-aurele-caillard/profil/spieler/205465
2160,Ligue 1,LOSC Lille,Bafodé Diakité,"30,00 mio. €",https://www.transfermarkt.fr/bafode-diakite/profil/spieler/463605
2161,Ligue 1,LOSC Lille,Alexsandro,"30,00 mio. €",https://www.transfermarkt.fr/alexsandro/profil/spieler/648020
2162,Ligue 1,LOSC Lille,Samuel Umtiti,"30,00 mio. €",https://www.transfermarkt.fr/samuel-umtiti/profil/spieler/126540
2163,Ligue 1,LOSC Lille,Aïssa Mandi,"30,00 mio. €",https://www.transfermarkt.fr/aissa-mandi/profil/spieler/80293
2164,Ligue 1,LOSC Lille,Gabriel Gudmundsson,"30,00 mio. €",https://www.transfermarkt.fr/gabriel-gudmundsson/profil/spieler/362108
2165,Ligue 1,LOSC Lille,Mitchel Bakker,"30,00 mio. €",https://www.transfermarkt.fr/mitchel-bakker/profil/spieler/361065
2166,Ligue 1,LOSC Lille,Ismaily,"30,00 mio. €",https://www.transfermarkt.fr/ismaily/profil/spieler/124028
2167,Ligue 1,LOSC Lille,Tiago Santos,"30,00 mio. €",https://www.transfermarkt.fr/tiago-santos/profil/spieler/816580
2168,Ligue 1,LOSC Lille,Thomas Meunier,"30,00 mio. €",https://www.transfermarkt.fr/thomas-meunier/profil/spieler/100986
2169,Ligue 1,LOSC Lille,Ngal'ayel Mukau,"30,00 mio. €",https://www.transfermarkt.fr/ngalayel-mukau/profil/spieler/1016015
2170,Ligue 1,LOSC Lille,Nabil Bentaleb,"30,00 mio. €",https://www.transfermarkt.fr/nabil-bentaleb/profil/spieler/245537
2171,Ligue 1,LOSC Lille,Benjamin André,"30,00 mio. €",https://www.transfermarkt.fr/benjamin-andre/profil/spieler/84301
2172,Ligue 1,LOSC Lille,Ayyoub Bouaddi,"30,00 mio. €",https://www.transfermarkt.fr/ayyoub-bouaddi/profil/spieler/1097139
2173,Ligue 1,LOSC Lille,André Gomes,"30,00 mio. €",https://www.transfermarkt.fr/andre-gomes/profil/spieler/221025
2174,Ligue 1,LOSC Lille,Ethan Mbappé,"30,00 mio. €",https://www.transfermarkt.fr/ethan-mbappe/profil/spieler/903666
2175,Ligue 1,LOSC Lille,Angel Gomes,"30,00 mio. €",https://www.transfermarkt.fr/angel-gomes/profil/spieler/392770
2176,Ligue 1,LOSC Lille,Hákon Arnar Haraldsson,"30,00 mio. €",https://www.transfermarkt.fr/hakon-arnar-haraldsson/profil/spieler/652275
2177,Ligue 1,LOSC Lille,Rémy Cabella,"30,00 mio. €",https://www.transfermarkt.fr/remy-cabella/profil/spieler/113707
2178,Ligue 1,LOSC Lille,Osame Sahraoui,"30,00 mio. €",https://www.transfermarkt.fr/osame-sahraoui/profil/spieler/580657
2179,Ligue 1,LOSC Lille,Edon Zhegrova,"30,00 mio. €",https://www.transfermarkt.fr/edon-zhegrova/profil/spieler/496857
2180,Ligue 1,LOSC Lille,Jonathan David,"30,00 mio. €",https://www.transfermarkt.fr/jonathan-david/profil/spieler/533738
2181,Ligue 1,LOSC Lille,Matias Fernandez-Pardo,"30,00 mio. €",https://www.transfermarkt.fr/matias-fernandez-pardo/profil/spieler/724129
2182,Ligue 1,LOSC Lille,Chuba Akpom,"30,00 mio. €",https://www.transfermarkt.fr/chuba-akpom/profil/spieler/197642
2183,Ligue 1,Olympique de Marseille,Gerónimo Rulli,"5,00 mio. €",https://www.transfermarkt.fr/geronimo-rulli/profil/spieler/229604
2184,Ligue 1,Olympique de Marseille,Jeffrey de Lange,"5,00 mio. €",https://www.transfermarkt.fr/jeffrey-de-lange/profil/spieler/315253
2185,Ligue 1,Olympique de Marseille,Rubén Blanco,"5,00 mio. €",https://www.transfermarkt.fr/ruben-blanco/profil/spieler/199321
2186,Ligue 1,Olympique de Marseille,Jelle Van Neck,"5,00 mio. €",https://www.transfermarkt.fr/jelle-van-neck/profil/spieler/727086
2187,Ligue 1,Olympique de Marseille,Leonardo Balerdi,"5,00 mio. €",https://www.transfermarkt.fr/leonardo-balerdi/profil/spieler/575998
2188,Ligue 1,Olympique de Marseille,Luiz Felipe,"5,00 mio. €",https://www.transfermarkt.fr/luiz-felipe/profil/spieler/457931
2189,Ligue 1,Olympique de Marseille,Chancel Mbemba,"5,00 mio. €",https://www.transfermarkt.fr/chancel-mbemba/profil/spieler/203348
2190,Ligue 1,Olympique de Marseille,Derek Cornelius,"5,00 mio. €",https://www.transfermarkt.fr/derek-cornelius/profil/spieler/328609
2191,Ligue 1,Olympique de Marseille,Quentin Merlin,"5,00 mio. €",https://www.transfermarkt.fr/quentin-merlin/profil/spieler/557613
2192,Ligue 1,Olympique de Marseille,Ulisses Garcia,"5,00 mio. €",https://www.transfermarkt.fr/ulisses-garcia/profil/spieler/192616
2193,Ligue 1,Olympique de Marseille,Amar Dedic,"5,00 mio. €",https://www.transfermarkt.fr/amar-dedic/profil/spieler/519184
2194,Ligue 1,Olympique de Marseille,Amir Murillo,"5,00 mio. €",https://www.transfermarkt.fr/amir-murillo/profil/spieler/354482
2195,Ligue 1,Olympique de Marseille,Pol Lirola,"5,00 mio. €",https://www.transfermarkt.fr/pol-lirola/profil/spieler/298975
2196,Ligue 1,Olympique de Marseille,Pierre-Emile Højbjerg,"5,00 mio. €",https://www.transfermarkt.fr/pierre-emile-hojbjerg/profil/spieler/167799
2197,Ligue 1,Olympique de Marseille,Ismaël Bennacer,"5,00 mio. €",https://www.transfermarkt.fr/ismael-bennacer/profil/spieler/351816
2198,Ligue 1,Olympique de Marseille,Geoffrey Kondogbia,"5,00 mio. €",https://www.transfermarkt.fr/geoffrey-kondogbia/profil/spieler/127189
2199,Ligue 1,Olympique de Marseille,Adrien Rabiot,"5,00 mio. €",https://www.transfermarkt.fr/adrien-rabiot/profil/spieler/182913
2200,Ligue 1,Olympique de Marseille,Valentin Rongier,"5,00 mio. €",https://www.transfermarkt.fr/valentin-rongier/profil/spieler/332889
2201,Ligue 1,Olympique de Marseille,Bilal Nadir,"5,00 mio. €",https://www.transfermarkt.fr/bilal-nadir/profil/spieler/659520
2202,Ligue 1,Olympique de Marseille,Amine Harit,"5,00 mio. €",https://www.transfermarkt.fr/amine-harit/profil/spieler/372711
2203,Ligue 1,Olympique de Marseille,Darryl Bakola,"5,00 mio. €",https://www.transfermarkt.fr/darryl-bakola/profil/spieler/1170286
2204,Ligue 1,Olympique de Marseille,Luis Henrique,"5,00 mio. €",https://www.transfermarkt.fr/luis-henrique/profil/spieler/691316
2205,Ligue 1,Olympique de Marseille,Jonathan Rowe,"5,00 mio. €",https://www.transfermarkt.fr/jonathan-rowe/profil/spieler/672381
2206,Ligue 1,Olympique de Marseille,Mason Greenwood,"5,00 mio. €",https://www.transfermarkt.fr/mason-greenwood/profil/spieler/532826
2207,Ligue 1,Olympique de Marseille,Amine Gouiri,"5,00 mio. €",https://www.transfermarkt.fr/amine-gouiri/profil/spieler/418659
2208,Ligue 1,Olympique de Marseille,Neal Maupay,"5,00 mio. €",https://www.transfermarkt.fr/neal-maupay/profil/spieler/217115
2209,Ligue 1,Olympique de Marseille,Faris Moumbagna,"5,00 mio. €",https://www.transfermarkt.fr/faris-moumbagna/profil/spieler/599663
2210,Ligue 1,OGC Nice,Marcin Bulka,"20,00 mio. €",https://www.transfermarkt.fr/marcin-bulka/profil/spieler/465955
2211,Ligue 1,OGC Nice,Maxime Dupé,"20,00 mio. €",https://www.transfermarkt.fr/maxime-dupe/profil/spieler/127188
2212,Ligue 1,OGC Nice,Teddy Boulhendi,"20,00 mio. €",https://www.transfermarkt.fr/teddy-boulhendi/profil/spieler/789419
2213,Ligue 1,OGC Nice,Youssouf Ndayishimiye,"20,00 mio. €",https://www.transfermarkt.fr/youssouf-ndayishimiye/profil/spieler/674612
2214,Ligue 1,OGC Nice,Moïse Bombito,"20,00 mio. €",https://www.transfermarkt.fr/moise-bombito/profil/spieler/1089202
2215,Ligue 1,OGC Nice,Mohamed Abdelmonem,"20,00 mio. €",https://www.transfermarkt.fr/mohamed-abdelmonem/profil/spieler/566025
2216,Ligue 1,OGC Nice,Dante,"20,00 mio. €",https://www.transfermarkt.fr/dante/profil/spieler/16136
2217,Ligue 1,OGC Nice,Amidou Doumbouya,"20,00 mio. €",https://www.transfermarkt.fr/amidou-doumbouya/profil/spieler/1075574
2218,Ligue 1,OGC Nice,Melvin Bard,"20,00 mio. €",https://www.transfermarkt.fr/melvin-bard/profil/spieler/532775
2219,Ligue 1,OGC Nice,Ali Abdi,"20,00 mio. €",https://www.transfermarkt.fr/ali-abdi/profil/spieler/211474
2220,Ligue 1,OGC Nice,Jonathan Clauss,"20,00 mio. €",https://www.transfermarkt.fr/jonathan-clauss/profil/spieler/175639
2221,Ligue 1,OGC Nice,Antoine Mendy,"20,00 mio. €",https://www.transfermarkt.fr/antoine-mendy/profil/spieler/891998
2222,Ligue 1,OGC Nice,Pablo Rosario,"20,00 mio. €",https://www.transfermarkt.fr/pablo-rosario/profil/spieler/370791
2223,Ligue 1,OGC Nice,Baptiste Santamaria,"20,00 mio. €",https://www.transfermarkt.fr/baptiste-santamaria/profil/spieler/285323
2224,Ligue 1,OGC Nice,Hicham Boudaoui,"20,00 mio. €",https://www.transfermarkt.fr/hicham-boudaoui/profil/spieler/560593
2225,Ligue 1,OGC Nice,Tanguy Ndombélé,"20,00 mio. €",https://www.transfermarkt.fr/tanguy-ndombele/profil/spieler/450936
2226,Ligue 1,OGC Nice,Morgan Sanson,"20,00 mio. €",https://www.transfermarkt.fr/morgan-sanson/profil/spieler/174094
2227,Ligue 1,OGC Nice,Tom Louchet,"20,00 mio. €",https://www.transfermarkt.fr/tom-louchet/profil/spieler/750904
2228,Ligue 1,OGC Nice,Jérémie Boga,"20,00 mio. €",https://www.transfermarkt.fr/jeremie-boga/profil/spieler/216569
2229,Ligue 1,OGC Nice,Sofiane Diop,"20,00 mio. €",https://www.transfermarkt.fr/sofiane-diop/profil/spieler/569389
2230,Ligue 1,OGC Nice,Mohamed-Ali Cho,"20,00 mio. €",https://www.transfermarkt.fr/mohamed-ali-cho/profil/spieler/670847
2231,Ligue 1,OGC Nice,Badredine Bouanani,"20,00 mio. €",https://www.transfermarkt.fr/badredine-bouanani/profil/spieler/707242
2232,Ligue 1,OGC Nice,Evann Guessand,"20,00 mio. €",https://www.transfermarkt.fr/evann-guessand/profil/spieler/500689
2233,Ligue 1,OGC Nice,Terem Moffi,"20,00 mio. €",https://www.transfermarkt.fr/terem-moffi/profil/spieler/538874
2234,Ligue 1,OGC Nice,Youssoufa Moukoko,"20,00 mio. €",https://www.transfermarkt.fr/youssoufa-moukoko/profil/spieler/467720
2235,Ligue 1,OGC Nice,Gaëtan Laborde,"20,00 mio. €",https://www.transfermarkt.fr/gaetan-laborde/profil/spieler/181378
2236,Ligue 1,OGC Nice,Victor Orakpo,"20,00 mio. €",https://www.transfermarkt.fr/victor-orakpo/profil/spieler/1231401
2237,Ligue 1,Olympique Lyonnais,Lucas Perri,"8,00 mio. €",https://www.transfermarkt.fr/lucas-perri/profil/spieler/352041
2238,Ligue 1,Olympique Lyonnais,Rémy Descamps,"8,00 mio. €",https://www.transfermarkt.fr/remy-descamps/profil/spieler/282028
2239,Ligue 1,Olympique Lyonnais,Lassine Diarra,"8,00 mio. €",https://www.transfermarkt.fr/lassine-diarra/profil/spieler/1071430
2240,Ligue 1,Olympique Lyonnais,Moussa Niakhaté,"8,00 mio. €",https://www.transfermarkt.fr/moussa-niakhate/profil/spieler/291200
2241,Ligue 1,Olympique Lyonnais,Duje Caleta-Car,"8,00 mio. €",https://www.transfermarkt.fr/duje-caleta-car/profil/spieler/238266
2242,Ligue 1,Olympique Lyonnais,Warmed Omari,"8,00 mio. €",https://www.transfermarkt.fr/warmed-omari/profil/spieler/711996
2243,Ligue 1,Olympique Lyonnais,Abner,"8,00 mio. €",https://www.transfermarkt.fr/abner/profil/spieler/646402
2244,Ligue 1,Olympique Lyonnais,Nicolás Tagliafico,"8,00 mio. €",https://www.transfermarkt.fr/nicolas-tagliafico/profil/spieler/131225
2245,Ligue 1,Olympique Lyonnais,Ainsley Maitland-Niles,"8,00 mio. €",https://www.transfermarkt.fr/ainsley-maitland-niles/profil/spieler/285845
2246,Ligue 1,Olympique Lyonnais,Saël Kumbedi,"8,00 mio. €",https://www.transfermarkt.fr/sael-kumbedi/profil/spieler/951579
2247,Ligue 1,Olympique Lyonnais,Clinton Mata,"8,00 mio. €",https://www.transfermarkt.fr/clinton-mata/profil/spieler/187718
2248,Ligue 1,Olympique Lyonnais,Tanner Tessmann,"8,00 mio. €",https://www.transfermarkt.fr/tanner-tessmann/profil/spieler/670096
2249,Ligue 1,Olympique Lyonnais,Nemanja Matic,"8,00 mio. €",https://www.transfermarkt.fr/nemanja-matic/profil/spieler/74683
2250,Ligue 1,Olympique Lyonnais,Paul Akouokou,"8,00 mio. €",https://www.transfermarkt.fr/paul-akouokou/profil/spieler/429901
2251,Ligue 1,Olympique Lyonnais,Jordan Veretout,"8,00 mio. €",https://www.transfermarkt.fr/jordan-veretout/profil/spieler/164771
2252,Ligue 1,Olympique Lyonnais,Corentin Tolisso,"8,00 mio. €",https://www.transfermarkt.fr/corentin-tolisso/profil/spieler/190393
2253,Ligue 1,Olympique Lyonnais,Rayan Cherki,"8,00 mio. €",https://www.transfermarkt.fr/rayan-cherki/profil/spieler/607223
2254,Ligue 1,Olympique Lyonnais,Thiago Almada,"8,00 mio. €",https://www.transfermarkt.fr/thiago-almada/profil/spieler/576028
2255,Ligue 1,Olympique Lyonnais,Malick Fofana,"8,00 mio. €",https://www.transfermarkt.fr/malick-fofana/profil/spieler/743386
2256,Ligue 1,Olympique Lyonnais,Ernest Nuamah,"8,00 mio. €",https://www.transfermarkt.fr/ernest-nuamah/profil/spieler/955070
2257,Ligue 1,Olympique Lyonnais,Georges Mikautadze,"8,00 mio. €",https://www.transfermarkt.fr/georges-mikautadze/profil/spieler/729814
2258,Ligue 1,Olympique Lyonnais,Alexandre Lacazette,"8,00 mio. €",https://www.transfermarkt.fr/alexandre-lacazette/profil/spieler/93720
2259,Ligue 1,Olympique Lyonnais,Enzo Molebe,"8,00 mio. €",https://www.transfermarkt.fr/enzo-molebe/profil/spieler/1106860
2260,Ligue 1,Stade Rennais FC,Brice Samba,"15,00 mio. €",https://www.transfermarkt.fr/brice-samba/profil/spieler/191056
2261,Ligue 1,Stade Rennais FC,Doğan Alemdar,"15,00 mio. €",https://www.transfermarkt.fr/dogan-alemdar/profil/spieler/576033
2262,Ligue 1,Stade Rennais FC,Gauthier Gallon,"15,00 mio. €",https://www.transfermarkt.fr/gauthier-gallon/profil/spieler/193256
2263,Ligue 1,Stade Rennais FC,Steve Mandanda,"15,00 mio. €",https://www.transfermarkt.fr/steve-mandanda/profil/spieler/23951
2264,Ligue 1,Stade Rennais FC,Geoffrey Lembet,"15,00 mio. €",https://www.transfermarkt.fr/geoffrey-lembet/profil/spieler/72414
2265,Ligue 1,Stade Rennais FC,Lilian Brassier,"15,00 mio. €",https://www.transfermarkt.fr/lilian-brassier/profil/spieler/485960
2266,Ligue 1,Stade Rennais FC,Mikayil Faye,"15,00 mio. €",https://www.transfermarkt.fr/mikayil-faye/profil/spieler/666974
2267,Ligue 1,Stade Rennais FC,Anthony Rouault,"15,00 mio. €",https://www.transfermarkt.fr/anthony-rouault/profil/spieler/690799
2268,Ligue 1,Stade Rennais FC,Alidu Seidu,"15,00 mio. €",https://www.transfermarkt.fr/alidu-seidu/profil/spieler/798404
2269,Ligue 1,Stade Rennais FC,Christopher Wooh,"15,00 mio. €",https://www.transfermarkt.fr/christopher-wooh/profil/spieler/572326
2270,Ligue 1,Stade Rennais FC,Jérémy Jacquet,"15,00 mio. €",https://www.transfermarkt.fr/jeremy-jacquet/profil/spieler/1004301
2271,Ligue 1,Stade Rennais FC,Adrien Truffert,"15,00 mio. €",https://www.transfermarkt.fr/adrien-truffert/profil/spieler/654539
2272,Ligue 1,Stade Rennais FC,Mahamadou Nagida,"15,00 mio. €",https://www.transfermarkt.fr/mahamadou-nagida/profil/spieler/1176345
2273,Ligue 1,Stade Rennais FC,Lorenz Assignon,"15,00 mio. €",https://www.transfermarkt.fr/lorenz-assignon/profil/spieler/711969
2274,Ligue 1,Stade Rennais FC,Hans Hateboer,"15,00 mio. €",https://www.transfermarkt.fr/hans-hateboer/profil/spieler/275303
2275,Ligue 1,Stade Rennais FC,Azor Matusiwa,"15,00 mio. €",https://www.transfermarkt.fr/azor-matusiwa/profil/spieler/315145
2276,Ligue 1,Stade Rennais FC,Seko Fofana,"15,00 mio. €",https://www.transfermarkt.fr/seko-fofana/profil/spieler/182893
2277,Ligue 1,Stade Rennais FC,Ismaël Koné,"15,00 mio. €",https://www.transfermarkt.fr/ismael-kone/profil/spieler/921655
2278,Ligue 1,Stade Rennais FC,Naouirou Ahamada,"15,00 mio. €",https://www.transfermarkt.fr/naouirou-ahamada/profil/spieler/538971
2279,Ligue 1,Stade Rennais FC,Jordan James,"15,00 mio. €",https://www.transfermarkt.fr/jordan-james/profil/spieler/667517
2280,Ligue 1,Stade Rennais FC,Djaoui Cissé,"15,00 mio. €",https://www.transfermarkt.fr/djaoui-cisse/profil/spieler/931160
2281,Ligue 1,Stade Rennais FC,Ayanda Sishuba,"15,00 mio. €",https://www.transfermarkt.fr/ayanda-sishuba/profil/spieler/977877
2282,Ligue 1,Stade Rennais FC,Kazeem Olaigbe,"15,00 mio. €",https://www.transfermarkt.fr/kazeem-olaigbe/profil/spieler/565406
2283,Ligue 1,Stade Rennais FC,Ludovic Blas,"15,00 mio. €",https://www.transfermarkt.fr/ludovic-blas/profil/spieler/288225
2284,Ligue 1,Stade Rennais FC,Mousa Tamari,"15,00 mio. €",https://www.transfermarkt.fr/mousa-tamari/profil/spieler/551505
2285,Ligue 1,Stade Rennais FC,Carlos Andrés Gómez,"15,00 mio. €",https://www.transfermarkt.fr/carlos-andres-gomez/profil/spieler/957461
2286,Ligue 1,Stade Rennais FC,Arnaud Kalimuendo,"15,00 mio. €",https://www.transfermarkt.fr/arnaud-kalimuendo/profil/spieler/585959
2287,Ligue 1,Stade Rennais FC,Kyogo Furuhashi,"15,00 mio. €",https://www.transfermarkt.fr/kyogo-furuhashi/profil/spieler/489463
2288,Ligue 1,Stade Rennais FC,Wilson Samaké,"15,00 mio. €",https://www.transfermarkt.fr/wilson-samake/profil/spieler/910192
2289,Ligue 1,RC Strasbourg Alsace,Djordje Petrovic,"18,00 mio. €",https://www.transfermarkt.fr/djordje-petrovic/profil/spieler/465555
2290,Ligue 1,RC Strasbourg Alsace,Alaa Bellaarouch,"18,00 mio. €",https://www.transfermarkt.fr/alaa-bellaarouch/profil/spieler/667991
2291,Ligue 1,RC Strasbourg Alsace,Karl-Johan Johnsson,"18,00 mio. €",https://www.transfermarkt.fr/karl-johan-johnsson/profil/spieler/112822
2292,Ligue 1,RC Strasbourg Alsace,Ismaël Doukouré,"18,00 mio. €",https://www.transfermarkt.fr/ismael-doukoure/profil/spieler/786436
2293,Ligue 1,RC Strasbourg Alsace,Abakar Sylla,"18,00 mio. €",https://www.transfermarkt.fr/abakar-sylla/profil/spieler/962555
2294,Ligue 1,RC Strasbourg Alsace,Andrew Omobamidele,"18,00 mio. €",https://www.transfermarkt.fr/andrew-omobamidele/profil/spieler/621993
2295,Ligue 1,RC Strasbourg Alsace,Mamadou Sarr,"18,00 mio. €",https://www.transfermarkt.fr/mamadou-sarr/profil/spieler/910905
2296,Ligue 1,RC Strasbourg Alsace,Yoni Gomis,"18,00 mio. €",https://www.transfermarkt.fr/yoni-gomis/profil/spieler/988272
2297,Ligue 1,RC Strasbourg Alsace,Valentín Barco,"18,00 mio. €",https://www.transfermarkt.fr/valentin-barco/profil/spieler/849410
2298,Ligue 1,RC Strasbourg Alsace,Eduard Sobol,"18,00 mio. €",https://www.transfermarkt.fr/eduard-sobol/profil/spieler/206717
2299,Ligue 1,RC Strasbourg Alsace,Thomas Delaine,"18,00 mio. €",https://www.transfermarkt.fr/thomas-delaine/profil/spieler/170961
2300,Ligue 1,RC Strasbourg Alsace,Guéla Doué,"18,00 mio. €",https://www.transfermarkt.fr/guela-doue/profil/spieler/711980
2301,Ligue 1,RC Strasbourg Alsace,Pape Diong,"18,00 mio. €",https://www.transfermarkt.fr/pape-diong/profil/spieler/1183575
2302,Ligue 1,RC Strasbourg Alsace,Andrey Santos,"18,00 mio. €",https://www.transfermarkt.fr/andrey-santos/profil/spieler/743600
2303,Ligue 1,RC Strasbourg Alsace,Habib Diarra,"18,00 mio. €",https://www.transfermarkt.fr/habib-diarra/profil/spieler/876631
2304,Ligue 1,RC Strasbourg Alsace,Sebastian Nanasi,"18,00 mio. €",https://www.transfermarkt.fr/sebastian-nanasi/profil/spieler/579928
2305,Ligue 1,RC Strasbourg Alsace,Félix Lemaréchal,"18,00 mio. €",https://www.transfermarkt.fr/felix-lemarechal/profil/spieler/659518
2306,Ligue 1,RC Strasbourg Alsace,Tidiane Diallo,"18,00 mio. €",https://www.transfermarkt.fr/tidiane-diallo/profil/spieler/1047100
2307,Ligue 1,RC Strasbourg Alsace,Diego Moreira,"18,00 mio. €",https://www.transfermarkt.fr/diego-moreira/profil/spieler/655006
2308,Ligue 1,RC Strasbourg Alsace,Óscar Perea,"18,00 mio. €",https://www.transfermarkt.fr/oscar-perea/profil/spieler/1015624
2309,Ligue 1,RC Strasbourg Alsace,Dilane Bakwa,"18,00 mio. €",https://www.transfermarkt.fr/dilane-bakwa/profil/spieler/540664
2310,Ligue 1,RC Strasbourg Alsace,Samuel Amo-Ameyaw,"18,00 mio. €",https://www.transfermarkt.fr/samuel-amo-ameyaw/profil/spieler/933900
2311,Ligue 1,RC Strasbourg Alsace,Abdoul Ouattara,"18,00 mio. €",https://www.transfermarkt.fr/abdoul-ouattara/profil/spieler/991487
2312,Ligue 1,RC Strasbourg Alsace,Emanuel Emegha,"18,00 mio. €",https://www.transfermarkt.fr/emanuel-emegha/profil/spieler/559328
2313,Ligue 1,RC Strasbourg Alsace,Sékou Mara,"18,00 mio. €",https://www.transfermarkt.fr/sekou-mara/profil/spieler/557612
2314,Ligue 1,RC Strasbourg Alsace,Moïse Sahi Dion,"18,00 mio. €",https://www.transfermarkt.fr/moise-sahi-dion/profil/spieler/880330
